Previous Close,Stop Loss,Entry Point X,Entry Point Long,Entry Point Short,Long SL,Short SL,Triggered (Yes/No)
23457.75,30,30,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,40,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,50,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,60,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,70,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,80,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,90,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,100,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,110,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,120,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,130,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,140,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,150,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,160,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,170,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,180,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,190,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,200,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,210,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,220,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,230,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,240,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,250,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,260,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,270,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,280,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,290,23405.0,23405.0,23375.0,23435.0,No
23457.75,30,300,23405.0,23405.0,23375.0,23435.0,No
23457.75,60,30,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,40,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,50,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,60,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,70,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,80,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,90,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,100,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,110,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,120,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,130,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,140,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,150,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,160,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,170,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,180,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,190,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,200,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,210,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,220,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,230,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,240,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,250,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,260,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,270,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,280,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,290,23405.0,23405.0,23345.0,23465.0,No
23457.75,60,300,23405.0,23405.0,23345.0,23465.0,No
23457.75,90,30,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,40,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,50,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,60,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,70,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,80,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,90,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,100,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,110,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,120,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,130,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,140,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,150,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,160,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,170,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,180,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,190,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,200,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,210,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,220,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,230,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,240,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,250,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,260,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,270,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,280,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,290,23405.0,23405.0,23315.0,23495.0,No
23457.75,90,300,23405.0,23405.0,23315.0,23495.0,No
23457.75,120,30,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,40,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,50,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,60,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,70,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,80,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,90,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,100,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,110,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,120,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,130,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,140,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,150,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,160,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,170,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,180,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,190,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,200,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,210,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,220,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,230,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,240,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,250,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,260,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,270,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,280,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,290,23405.0,23405.0,23285.0,23525.0,No
23457.75,120,300,23405.0,23405.0,23285.0,23525.0,No
23457.75,150,30,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,40,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,50,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,60,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,70,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,80,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,90,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,100,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,110,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,120,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,130,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,140,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,150,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,160,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,170,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,180,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,190,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,200,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,210,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,220,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,230,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,240,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,250,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,260,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,270,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,280,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,290,23405.0,23405.0,23255.0,23555.0,No
23457.75,150,300,23405.0,23405.0,23255.0,23555.0,No
23140.05,30,30,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,40,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,50,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,60,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,70,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,80,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,90,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,100,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,110,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,120,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,130,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,140,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,150,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,160,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,170,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,180,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,190,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,200,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,210,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,220,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,230,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,240,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,250,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,260,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,270,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,280,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,290,23089.8,23089.8,23059.8,23119.8,No
23140.05,30,300,23089.8,23089.8,23059.8,23119.8,No
23140.05,60,30,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,40,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,50,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,60,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,70,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,80,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,90,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,100,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,110,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,120,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,130,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,140,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,150,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,160,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,170,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,180,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,190,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,200,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,210,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,220,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,230,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,240,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,250,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,260,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,270,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,280,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,290,23089.8,23089.8,23029.8,23149.8,No
23140.05,60,300,23089.8,23089.8,23029.8,23149.8,No
23140.05,90,30,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,40,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,50,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,60,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,70,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,80,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,90,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,100,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,110,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,120,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,130,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,140,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,150,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,160,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,170,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,180,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,190,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,200,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,210,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,220,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,230,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,240,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,250,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,260,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,270,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,280,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,290,23089.8,23089.8,22999.8,23179.8,No
23140.05,90,300,23089.8,23089.8,22999.8,23179.8,No
23140.05,120,30,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,40,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,50,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,60,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,70,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,80,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,90,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,100,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,110,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,120,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,130,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,140,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,150,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,160,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,170,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,180,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,190,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,200,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,210,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,220,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,230,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,240,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,250,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,260,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,270,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,280,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,290,23089.8,23089.8,22969.8,23209.8,No
23140.05,120,300,23089.8,23089.8,22969.8,23209.8,No
23140.05,150,30,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,40,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,50,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,60,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,70,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,80,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,90,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,100,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,110,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,120,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,130,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,140,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,150,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,160,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,170,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,180,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,190,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,200,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,210,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,220,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,230,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,240,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,250,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,260,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,270,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,280,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,290,23089.8,23089.8,22939.8,23239.8,No
23140.05,150,300,23089.8,23089.8,22939.8,23239.8,No
23131.0,30,30,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,40,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,50,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,60,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,70,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,80,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,90,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,100,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,110,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,120,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,130,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,140,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,150,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,160,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,170,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,180,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,190,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,200,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,210,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,220,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,230,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,240,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,250,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,260,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,270,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,280,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,290,23173.0,23173.0,23143.0,23203.0,No
23131.0,30,300,23173.0,23173.0,23143.0,23203.0,No
23131.0,60,30,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,40,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,50,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,60,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,70,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,80,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,90,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,100,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,110,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,120,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,130,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,140,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,150,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,160,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,170,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,180,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,190,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,200,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,210,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,220,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,230,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,240,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,250,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,260,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,270,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,280,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,290,23173.0,23173.0,23113.0,23233.0,No
23131.0,60,300,23173.0,23173.0,23113.0,23233.0,No
23131.0,90,30,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,40,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,50,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,60,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,70,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,80,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,90,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,100,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,110,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,120,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,130,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,140,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,150,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,160,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,170,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,180,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,190,23173.0,23173.0,23083.0,23263.0,No
