Previous Close,Stop Loss,Entry Point X,Entry Point Long,Entry Point Short,Long SL,Short SL,Triggered (Yes/No)
23131.0,90,200,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,210,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,220,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,230,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,240,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,250,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,260,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,270,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,280,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,290,23173.0,23173.0,23083.0,23263.0,No
23131.0,90,300,23173.0,23173.0,23083.0,23263.0,No
23131.0,120,30,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,40,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,50,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,60,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,70,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,80,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,90,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,100,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,110,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,120,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,130,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,140,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,150,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,160,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,170,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,180,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,190,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,200,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,210,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,220,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,230,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,240,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,250,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,260,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,270,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,280,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,290,23173.0,23173.0,23053.0,23293.0,No
23131.0,120,300,23173.0,23173.0,23053.0,23293.0,No
23131.0,150,30,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,40,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,50,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,60,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,70,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,80,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,90,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,100,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,110,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,120,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,130,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,140,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,150,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,160,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,170,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,180,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,190,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,200,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,210,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,220,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,230,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,240,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,250,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,260,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,270,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,280,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,290,23173.0,23173.0,23023.0,23323.0,No
23131.0,150,300,23173.0,23173.0,23023.0,23323.0,No
23091.2,30,30,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,40,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,50,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,60,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,70,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,80,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,90,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,100,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,110,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,120,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,130,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,140,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,150,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,160,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,170,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,180,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,190,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,200,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,210,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,220,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,230,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,240,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,250,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,260,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,270,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,280,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,290,23195.0,23195.0,23165.0,23225.0,No
23091.2,30,300,23195.0,23195.0,23165.0,23225.0,No
23091.2,60,30,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,40,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,50,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,60,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,70,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,80,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,90,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,100,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,110,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,120,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,130,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,140,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,150,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,160,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,170,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,180,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,190,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,200,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,210,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,220,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,230,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,240,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,250,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,260,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,270,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,280,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,290,23195.0,23195.0,23135.0,23255.0,No
23091.2,60,300,23195.0,23195.0,23135.0,23255.0,No
23091.2,90,30,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,40,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,50,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,60,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,70,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,80,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,90,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,100,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,110,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,120,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,130,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,140,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,150,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,160,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,170,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,180,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,190,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,200,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,210,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,220,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,230,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,240,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,250,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,260,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,270,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,280,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,290,23195.0,23195.0,23105.0,23285.0,No
23091.2,90,300,23195.0,23195.0,23105.0,23285.0,No
23091.2,120,30,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,40,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,50,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,60,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,70,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,80,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,90,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,100,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,110,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,120,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,130,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,140,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,150,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,160,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,170,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,180,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,190,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,200,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,210,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,220,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,230,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,240,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,250,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,260,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,270,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,280,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,290,23195.0,23195.0,23075.0,23315.0,No
23091.2,120,300,23195.0,23195.0,23075.0,23315.0,No
23091.2,150,30,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,40,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,50,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,60,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,70,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,80,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,90,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,100,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,110,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,120,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,130,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,140,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,150,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,160,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,170,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,180,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,190,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,200,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,210,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,220,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,230,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,240,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,250,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,260,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,270,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,280,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,290,23195.0,23195.0,23045.0,23345.0,No
23091.2,150,300,23195.0,23195.0,23045.0,23345.0,No
22976.9,30,30,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,40,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,50,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,60,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,70,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,80,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,90,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,100,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,110,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,120,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,130,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,140,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,150,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,160,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,170,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,180,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,190,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,200,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,210,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,220,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,230,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,240,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,250,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,260,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,270,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,280,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,290,22852.1,22852.1,22822.1,22882.1,No
22976.9,30,300,22852.1,22852.1,22822.1,22882.1,No
22976.9,60,30,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,40,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,50,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,60,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,70,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,80,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,90,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,100,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,110,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,120,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,130,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,140,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,150,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,160,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,170,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,180,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,190,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,200,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,210,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,220,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,230,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,240,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,250,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,260,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,270,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,280,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,290,22852.1,22852.1,22792.1,22912.1,No
22976.9,60,300,22852.1,22852.1,22792.1,22912.1,No
22976.9,90,30,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,40,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,50,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,60,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,70,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,80,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,90,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,100,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,110,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,120,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,130,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,140,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,150,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,160,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,170,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,180,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,190,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,200,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,210,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,220,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,230,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,240,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,250,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,260,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,270,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,280,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,290,22852.1,22852.1,22762.1,22942.1,No
22976.9,90,300,22852.1,22852.1,22762.1,22942.1,No
22976.9,120,30,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,40,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,50,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,60,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,70,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,80,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,90,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,100,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,110,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,120,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,130,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,140,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,150,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,160,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,170,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,180,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,190,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,200,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,210,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,220,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,230,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,240,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,250,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,260,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,270,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,280,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,290,22852.1,22852.1,22732.1,22972.1,No
22976.9,120,300,22852.1,22852.1,22732.1,22972.1,No
22976.9,150,30,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,40,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,50,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,60,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,70,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,80,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,90,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,100,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,110,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,120,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,130,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,140,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,150,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,160,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,170,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,180,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,190,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,200,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,210,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,220,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,230,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,240,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,250,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,260,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,270,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,280,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,290,22852.1,22852.1,22702.1,23002.1,No
22976.9,150,300,22852.1,22852.1,22702.1,23002.1,No
23044.6,30,30,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,40,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,50,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,60,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,70,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,80,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,90,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,100,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,110,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,120,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,130,23003.45,23003.45,22973.45,23033.45,No
23044.6,30,140,23003.45,23003.45,22973.45,23033.45,No
