Previous Close,Stop Loss,Entry Point X,Entry Point Long,Entry Point Short,Long SL,Short SL,Triggered (Yes/No)
22950.05,90,230,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,240,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,250,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,260,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,270,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,280,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,290,22909.55,22909.55,22819.55,22999.55,No
22950.05,90,300,22909.55,22909.55,22819.55,22999.55,No
22950.05,120,30,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,40,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,50,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,60,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,70,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,80,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,90,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,100,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,110,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,120,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,130,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,140,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,150,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,160,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,170,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,180,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,190,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,200,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,210,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,220,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,230,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,240,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,250,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,260,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,270,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,280,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,290,22909.55,22909.55,22789.55,23029.55,No
22950.05,120,300,22909.55,22909.55,22789.55,23029.55,No
22950.05,150,30,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,40,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,50,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,60,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,70,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,80,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,90,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,100,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,110,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,120,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,130,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,140,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,150,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,160,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,170,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,180,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,190,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,200,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,210,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,220,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,230,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,240,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,250,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,260,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,270,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,280,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,290,22909.55,22909.55,22759.55,23059.55,No
22950.05,150,300,22909.55,22909.55,22759.55,23059.55,No
22934.9,30,30,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,40,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,50,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,60,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,70,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,80,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,90,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,100,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,110,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,120,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,130,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,140,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,150,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,160,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,170,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,180,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,190,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,200,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,210,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,220,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,230,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,240,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,250,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,260,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,270,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,280,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,290,22914.8,22914.8,22884.8,22944.8,No
22934.9,30,300,22914.8,22914.8,22884.8,22944.8,No
22934.9,60,30,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,40,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,50,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,60,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,70,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,80,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,90,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,100,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,110,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,120,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,130,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,140,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,150,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,160,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,170,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,180,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,190,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,200,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,210,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,220,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,230,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,240,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,250,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,260,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,270,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,280,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,290,22914.8,22914.8,22854.8,22974.8,No
22934.9,60,300,22914.8,22914.8,22854.8,22974.8,No
22934.9,90,30,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,40,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,50,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,60,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,70,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,80,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,90,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,100,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,110,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,120,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,130,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,140,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,150,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,160,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,170,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,180,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,190,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,200,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,210,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,220,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,230,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,240,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,250,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,260,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,270,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,280,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,290,22914.8,22914.8,22824.8,23004.8,No
22934.9,90,300,22914.8,22914.8,22824.8,23004.8,No
22934.9,120,30,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,40,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,50,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,60,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,70,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,80,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,90,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,100,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,110,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,120,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,130,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,140,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,150,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,160,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,170,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,180,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,190,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,200,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,210,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,220,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,230,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,240,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,250,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,260,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,270,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,280,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,290,22914.8,22914.8,22794.8,23034.8,No
22934.9,120,300,22914.8,22914.8,22794.8,23034.8,No
22934.9,150,30,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,40,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,50,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,60,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,70,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,80,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,90,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,100,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,110,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,120,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,130,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,140,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,150,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,160,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,170,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,180,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,190,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,200,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,210,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,220,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,230,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,240,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,250,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,260,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,270,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,280,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,290,22914.8,22914.8,22764.8,23064.8,No
22934.9,150,300,22914.8,22914.8,22764.8,23064.8,No
22799.6,30,30,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,40,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,50,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,60,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,70,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,80,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,90,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,100,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,110,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,120,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,130,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,140,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,150,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,160,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,170,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,180,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,190,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,200,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,210,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,220,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,230,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,240,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,250,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,260,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,270,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,280,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,290,22720.15,22720.15,22690.15,22750.15,No
22799.6,30,300,22720.15,22720.15,22690.15,22750.15,No
22799.6,60,30,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,40,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,50,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,60,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,70,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,80,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,90,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,100,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,110,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,120,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,130,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,140,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,150,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,160,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,170,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,180,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,190,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,200,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,210,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,220,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,230,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,240,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,250,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,260,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,270,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,280,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,290,22720.15,22720.15,22660.15,22780.15,No
22799.6,60,300,22720.15,22720.15,22660.15,22780.15,No
22799.6,90,30,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,40,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,50,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,60,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,70,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,80,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,90,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,100,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,110,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,120,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,130,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,140,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,150,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,160,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,170,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,180,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,190,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,200,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,210,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,220,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,230,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,240,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,250,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,260,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,270,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,280,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,290,22720.15,22720.15,22630.15,22810.15,No
22799.6,90,300,22720.15,22720.15,22630.15,22810.15,No
22799.6,120,30,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,40,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,50,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,60,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,70,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,80,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,90,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,100,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,110,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,120,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,130,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,140,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,150,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,160,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,170,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,180,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,190,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,200,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,210,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,220,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,230,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,240,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,250,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,260,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,270,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,280,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,290,22720.15,22720.15,22600.15,22840.15,No
22799.6,120,300,22720.15,22720.15,22600.15,22840.15,No
22799.6,150,30,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,40,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,50,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,60,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,70,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,80,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,90,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,100,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,110,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,120,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,130,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,140,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,150,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,160,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,170,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,180,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,190,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,200,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,210,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,220,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,230,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,240,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,250,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,260,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,270,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,280,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,290,22720.15,22720.15,22570.15,22870.15,No
22799.6,150,300,22720.15,22720.15,22570.15,22870.15,No
